0 0 0     0.000128416 0 0
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00826513
0.0360849 -0.003222 0.00826513     0.0360849 -0.003222 0.00840522
0.0360849 -0.003222 0.00840522     0.0360849 -0.003222 0.00840522
0.0360849 -0.003222 0.00840522     0.0360849 -0.003222 0.00840522
0.0360849 -0.003222 0.00840522     0.0360849 -0.003222 0.00840522
0.0360849 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0359565 -0.003222 0.00840522
0.0359565 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00840522
0.0358281 -0.003222 0.00840522     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.003222 0.00854531
0.0358281 -0.003222 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00854531
0.0358281 -0.00308191 0.00854531     0.0358281 -0.00308191 0.00868539
0.0358281 -0.00308191 0.00868539     0.0358281 -0.00308191 0.00868539
0.0358281 -0.00308191 0.00868539     0.0358281 -0.00308191 0.00868539
0.0358281 -0.00308191 0.00868539     0.0358281 -0.00308191 0.00868539
0.0358281 -0.00308191 0.00868539     0.0358281 -0.00308191 0.00868539
0.0358281 -0.00308191 0.00868539     0.0358281 -0.00308191 0.00868539
