0 0 0     -1.77275e-09 2.76094e-05 0
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00213943 0.0076155 -0.000920929
0.00213943 0.0076155 -0.000920929     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00216785 0.0076165 -0.000920608
0.00216785 0.0076165 -0.000920608     0.00219627 0.00761749 -0.000920284
0.00219627 0.00761749 -0.000920284     0.00219627 0.00761749 -0.000920284
0.00219627 0.00761749 -0.000920284     0.00219627 0.00761749 -0.000920284
0.00219627 0.00761749 -0.000920284     0.00219627 0.00761749 -0.000920284
0.00219627 0.00761749 -0.000920284     0.00219627 0.00761749 -0.000920284
0.00219627 0.00761749 -0.000920284     0.00219627 0.00761749 -0.000920284
0.00219627 0.00761749 -0.000920284     0.00219627 0.00761749 -0.000920284
0.00219627 0.00761749 -0.000920284     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00219614 0.00761749 -0.000950402
0.00219614 0.00761749 -0.000950402     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00222456 0.00761849 -0.000950073
0.00222456 0.00761849 -0.000950073     0.00225297 0.00761948 -0.000949741
0.00225297 0.00761948 -0.000949741     0.00225297 0.00761948 -0.000949741
0.00225297 0.00761948 -0.000949741     0.00225297 0.00761948 -0.000949741
0.00225297 0.00761948 -0.000949741     0.00225297 0.00761948 -0.000949741
0.00225297 0.00761948 -0.000949741     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00225284 0.00761948 -0.000979859
0.00225284 0.00761948 -0.000979859     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228126 0.00762047 -0.000979523
0.00228126 0.00762047 -0.000979523     0.00228111 0.00762047 -0.00100964
0.00228111 0.00762047 -0.00100964     0.00228111 0.00762047 -0.00100964
0.00228111 0.00762047 -0.00100964     0.00228111 0.00762047 -0.00100964
0.00228111 0.00762047 -0.00100964     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00230953 0.00762147 -0.0010093
0.00230953 0.00762147 -0.0010093     0.00233795 0.00762246 -0.00100896
0.00233795 0.00762246 -0.00100896     0.00233795 0.00762246 -0.00100896
0.00233795 0.00762246 -0.00100896     0.00233795 0.00762246 -0.00100896
0.00233795 0.00762246 -0.00100896     0.00233795 0.00762246 -0.00100896
0.00233795 0.00762246 -0.00100896     0.00233795 0.00762246 -0.00100896
0.00233795 0.00762246 -0.00100896     0.00233795 0.00762246 -0.00100896
0.00233795 0.00762246 -0.00100896     0.00233795 0.00762246 -0.00100896
0.00233795 0.00762246 -0.00100896     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.0023378 0.00762246 -0.00103907
0.0023378 0.00762246 -0.00103907     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00236622 0.00762345 -0.00103873
0.00236622 0.00762345 -0.00103873     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00239449 0.00762445 -0.00106849
0.00239449 0.00762445 -0.00106849     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
0.00242291 0.00762544 -0.00106813     0.00242291 0.00762544 -0.00106813
